playerId,franchiseId,decade,season,position,games,gamesStarted
crosbbo01,oak,2000s,2005,SS,84,84
crosbbo01,oak,2000s,2006,SS,95,95
crosbbo01,oak,2000s,2007,SS,92,92
crosbbo01,oak,2000s,2008,SS,145,144
crosbbo01,oak,2000s,2009,1B,54,24
crosbbo01,oak,2000s,2009,2B,5,4
crosbbo01,oak,2000s,2009,3B,42,33
crosbbo01,oak,2000s,2009,SS,6,2
davisra01,oak,2000s,2008,2B,1,0
durazer01,oak,2000s,2003,1B,33,33
durazer01,oak,2000s,2004,1B,4,3
durazer01,oak,2000s,2005,1B,1,1
durhara01,oak,2000s,2002,2B,11,11
ellisma01,oak,2000s,2002,2B,85,83
ellisma01,oak,2000s,2002,3B,7,7
ellisma01,oak,2000s,2002,SS,8,1
ellisma01,oak,2000s,2003,2B,153,147
ellisma01,oak,2000s,2005,1B,2,0
ellisma01,oak,2000s,2005,2B,115,109
ellisma01,oak,2000s,2005,SS,7,5
ellisma01,oak,2000s,2006,1B,1,0
ellisma01,oak,2000s,2006,2B,123,121
ellisma01,oak,2000s,2007,2B,150,149
ellisma01,oak,2000s,2008,2B,115,114
ellisma01,oak,2000s,2009,2B,105,102
everito01,oak,2000s,2009,1B,21,19
fasansa01,oak,2000s,2000,C,52,41
garcino01,oak,2000s,2009,1B,16,11
garcino01,oak,2000s,2009,3B,6,6
germaes01,oak,2000s,2004,2B,10,3
germaes01,oak,2000s,2004,3B,15,10
giambja01,oak,2000s,2000,1B,124,124
giambja01,oak,2000s,2001,1B,136,136
giambja01,oak,2000s,2009,1B,58,58
giambje01,oak,2000s,2000,1B,15,3
giambje01,oak,2000s,2001,1B,10,8
ginteke01,oak,2000s,2005,2B,25,24
ginteke01,oak,2000s,2005,3B,12,5
hannaja01,oak,2000s,2007,3B,41,40
hannaja01,oak,2000s,2008,1B,10,10
hannaja01,oak,2000s,2008,3B,126,106
hannaja01,oak,2000s,2009,1B,1,0
hannaja01,oak,2000s,2009,2B,1,0
hannaja01,oak,2000s,2009,3B,51,34
hattesc01,oak,2000s,2002,1B,91,88
hattesc01,oak,2000s,2003,1B,128,126
hattesc01,oak,2000s,2004,1B,148,143
hattesc01,oak,2000s,2005,1B,53,50
hernara02,oak,2000s,2000,C,142,118
hernara02,oak,2000s,2001,1B,2,0
hernara02,oak,2000s,2001,C,135,127
hernara02,oak,2000s,2002,C,135,125
hernara02,oak,2000s,2003,C,139,133
jenniro01,oak,2000s,2001,1B,6,3
johnsda06,oak,2000s,2005,1B,101,98
johnsda06,oak,2000s,2006,1B,85,77
johnsda06,oak,2000s,2007,1B,97,96
karroer01,oak,2000s,2004,1B,22,14
kendaja01,oak,2000s,2005,C,147,146
kendaja01,oak,2000s,2006,C,141,141
kendaja01,oak,2000s,2007,C,80,80
kennead01,oak,2000s,2009,1B,1,0
kennead01,oak,2000s,2009,2B,50,49
kennead01,oak,2000s,2009,3B,82,78
kotsama01,oak,2000s,2006,1B,4,4
mabryjo01,oak,2000s,2002,1B,50,7
mclemma01,oak,2000s,2004,2B,47,44
mclemma01,oak,2000s,2004,3B,27,24
mcmilbi01,oak,2000s,2003,1B,3,0
mcmilbi01,oak,2000s,2004,1B,3,0
melhuad01,oak,2000s,2003,1B,1,0
melhuad01,oak,2000s,2003,3B,2,0
melhuad01,oak,2000s,2003,C,33,19
melhuad01,oak,2000s,2004,1B,1,0
melhuad01,oak,2000s,2004,3B,3,0
melhuad01,oak,2000s,2004,C,64,53
melhuad01,oak,2000s,2005,C,24,16
melhuad01,oak,2000s,2006,1B,2,1
melhuad01,oak,2000s,2006,3B,3,1
melhuad01,oak,2000s,2006,C,24,21
menecfr01,oak,2000s,2000,2B,51,32
menecfr01,oak,2000s,2000,3B,4,2
menecfr01,oak,2000s,2000,SS,5,2
menecfr01,oak,2000s,2001,2B,136,127
menecfr01,oak,2000s,2001,3B,1,0
menecfr01,oak,2000s,2001,SS,3,1
menecfr01,oak,2000s,2002,2B,32,31
menecfr01,oak,2000s,2002,3B,4,1
menecfr01,oak,2000s,2002,SS,2,0
menecfr01,oak,2000s,2003,2B,22,15
menecfr01,oak,2000s,2003,3B,19,9
menecfr01,oak,2000s,2003,SS,3,0
milleda02,oak,2000s,2004,C,109,109
murphdo01,oak,2000s,2007,2B,2,0
murphdo01,oak,2000s,2007,3B,1,0
murphdo01,oak,2000s,2007,SS,31,30
murphdo01,oak,2000s,2008,2B,10,7
murphdo01,oak,2000s,2008,3B,24,18
murphdo01,oak,2000s,2008,SS,13,9
myersgr01,oak,2000s,2001,C,28,23
myersgr01,oak,2000s,2002,C,53,36
patteer01,oak,2000s,2008,2B,20,19
patteer01,oak,2000s,2009,2B,5,3
penaca01,oak,2000s,2002,1B,40,39
pennicl01,oak,2000s,2008,2B,16,15
pennicl01,oak,2000s,2008,3B,9,8
pennicl01,oak,2000s,2008,SS,10,6
pennicl01,oak,2000s,2009,SS,60,60
perezan01,oak,2000s,2006,2B,2,1
perezan01,oak,2000s,2006,3B,27,20
perezan01,oak,2000s,2006,SS,4,3
piattad01,oak,2000s,2000,1B,3,0
piattad01,oak,2000s,2000,3B,13,8
piattad01,oak,2000s,2002,1B,1,0
piattad01,oak,2000s,2003,1B,1,0
powella01,oak,2000s,2009,1B,6,4
powella01,oak,2000s,2009,C,36,30
saenzol01,oak,2000s,2000,1B,17,13
saenzol01,oak,2000s,2000,3B,18,16
saenzol01,oak,2000s,2001,1B,28,14
saenzol01,oak,2000s,2001,3B,14,11
saenzol01,oak,2000s,2002,1B,34,23
saenzol01,oak,2000s,2002,3B,15,10
santafp01,oak,2000s,2001,2B,20,16
santafp01,oak,2000s,2001,3B,3,0
scutama01,oak,2000s,2004,2B,123,106
scutama01,oak,2000s,2004,3B,1,0
scutama01,oak,2000s,2004,SS,16,11
scutama01,oak,2000s,2005,2B,30,29
scutama01,oak,2000s,2005,3B,5,2
scutama01,oak,2000s,2005,SS,81,73
scutama01,oak,2000s,2006,2B,37,33
scutama01,oak,2000s,2006,3B,12,8
scutama01,oak,2000s,2006,SS,69,61
scutama01,oak,2000s,2007,2B,13,12
scutama01,oak,2000s,2007,3B,36,33
scutama01,oak,2000s,2007,SS,43,38
stairma01,oak,2000s,2000,1B,1,0
stanlmi02,oak,2000s,2000,1B,19,18
suzukku01,oak,2000s,2007,C,66,61
suzukku01,oak,2000s,2008,C,141,136
suzukku01,oak,2000s,2009,C,135,132
sweenmi01,oak,2000s,2008,1B,13,11
swishni01,oak,2000s,2004,1B,3,2
swishni01,oak,2000s,2005,1B,21,13
swishni01,oak,2000s,2006,1B,90,80
swishni01,oak,2000s,2007,1B,44,39
tejadmi01,oak,2000s,2000,SS,160,159
tejadmi01,oak,2000s,2001,SS,162,160
tejadmi01,oak,2000s,2002,SS,162,161
tejadmi01,oak,2000s,2003,SS,162,162
valdema02,oak,2000s,2001,1B,6,1
velarra01,oak,2000s,2000,2B,122,119
velarra01,oak,2000s,2002,1B,5,3
velarra01,oak,2000s,2002,2B,38,28
velarra01,oak,2000s,2002,3B,1,1
walketo04,oak,2000s,2007,1B,10,9
beckeri01,oak,2000s,2000,CF,14,11
beckeri01,oak,2000s,2000,LF,8,0
beckeri01,oak,2000s,2000,RF,1,0
bellhma01,oak,2000s,2001,RF,1,1
bradlmi01,oak,2000s,2006,RF,94,94
bradlmi01,oak,2000s,2007,CF,15,15
bradlmi01,oak,2000s,2007,RF,3,3
brownem01,oak,2000s,2008,CF,1,0
brownem01,oak,2000s,2008,LF,65,40
brownem01,oak,2000s,2008,RF,55,55
bucktr01,oak,2000s,2007,CF,5,3
bucktr01,oak,2000s,2007,LF,18,16
bucktr01,oak,2000s,2007,RF,65,56
bucktr01,oak,2000s,2008,LF,12,3
bucktr01,oak,2000s,2008,RF,34,34
bucktr01,oak,2000s,2009,LF,5,3
bucktr01,oak,2000s,2009,RF,28,24
byrneer01,oak,2000s,2002,CF,10,3
byrneer01,oak,2000s,2002,LF,52,10
byrneer01,oak,2000s,2002,RF,22,6
byrneer01,oak,2000s,2003,CF,82,77
byrneer01,oak,2000s,2003,LF,44,31
byrneer01,oak,2000s,2003,RF,2,0
byrneer01,oak,2000s,2004,CF,33,22
byrneer01,oak,2000s,2004,LF,109,98
byrneer01,oak,2000s,2004,RF,20,17
byrneer01,oak,2000s,2005,CF,2,2
byrneer01,oak,2000s,2005,LF,51,44
byrneer01,oak,2000s,2005,RF,4,2
chaveer01,oak,2000s,2002,LF,1,0
chaveer01,oak,2000s,2004,LF,1,0
chrisry01,oak,2000s,2000,CF,27,19
chrisry01,oak,2000s,2000,LF,76,5
chrisry01,oak,2000s,2000,RF,14,3
crosbbo01,oak,2000s,2009,RF,1,0
cunniaa01,oak,2000s,2008,LF,18,18
cunniaa01,oak,2000s,2008,RF,2,2
cunniaa01,oak,2000s,2009,LF,9,0
cunniaa01,oak,2000s,2009,RF,16,14
custja01,oak,2000s,2007,LF,14,12
custja01,oak,2000s,2007,RF,48,46
custja01,oak,2000s,2008,LF,78,77
custja01,oak,2000s,2008,RF,5,5
custja01,oak,2000s,2009,RF,51,50
damonjo01,oak,2000s,2001,CF,86,84
damonjo01,oak,2000s,2001,LF,67,64
damonjo01,oak,2000s,2001,RF,5,4
davanje02,oak,2000s,2007,CF,23,14
davanje02,oak,2000s,2007,LF,1,1
davanje02,oak,2000s,2007,RF,1,0
davisra01,oak,2000s,2008,CF,84,41
davisra01,oak,2000s,2009,CF,113,93
davisra01,oak,2000s,2009,RF,5,4
denorch01,oak,2000s,2008,CF,12,8
denorch01,oak,2000s,2008,LF,13,7
denorch01,oak,2000s,2008,RF,2,1
dyeje01,oak,2000s,2001,RF,61,61
dyeje01,oak,2000s,2002,RF,111,109
dyeje01,oak,2000s,2003,CF,3,1
dyeje01,oak,2000s,2003,LF,1,0
dyeje01,oak,2000s,2003,RF,60,59
dyeje01,oak,2000s,2004,RF,134,132
gantro01,oak,2000s,2001,LF,11,8
giambje01,oak,2000s,2000,LF,6,4
giambje01,oak,2000s,2000,RF,49,43
giambje01,oak,2000s,2001,LF,11,9
giambje01,oak,2000s,2001,RF,37,31
giambje01,oak,2000s,2002,LF,40,40
ginteke01,oak,2000s,2005,LF,2,0
gonzaca01,oak,2000s,2008,CF,69,66
gonzaca01,oak,2000s,2008,RF,36,10
grievbe01,oak,2000s,2000,LF,144,144
guilljo01,oak,2000s,2003,CF,4,2
guilljo01,oak,2000s,2003,LF,10,8
guilljo01,oak,2000s,2003,RF,33,33
hairssc01,oak,2000s,2009,CF,13,12
hairssc01,oak,2000s,2009,LF,44,42
hollima01,oak,2000s,2009,LF,93,92
jenniro01,oak,2000s,2001,LF,3,0
jenniro01,oak,2000s,2001,RF,12,10
justida01,oak,2000s,2002,LF,53,49
justida01,oak,2000s,2002,RF,23,23
kendaja01,oak,2000s,2007,LF,2,0
kennead01,oak,2000s,2009,RF,1,0
kieltbo01,oak,2000s,2004,LF,51,40
kieltbo01,oak,2000s,2004,RF,21,10
kieltbo01,oak,2000s,2005,LF,58,52
kieltbo01,oak,2000s,2005,RF,42,37
kieltbo01,oak,2000s,2006,LF,44,40
kieltbo01,oak,2000s,2006,RF,31,27
kotsama01,oak,2000s,2004,CF,145,140
kotsama01,oak,2000s,2005,CF,137,137
kotsama01,oak,2000s,2006,CF,127,116
kotsama01,oak,2000s,2007,CF,56,53
longte01,oak,2000s,2000,CF,137,131
longte01,oak,2000s,2001,CF,74,72
longte01,oak,2000s,2001,LF,62,60
longte01,oak,2000s,2001,RF,28,26
longte01,oak,2000s,2002,CF,162,158
longte01,oak,2000s,2003,LF,75,62
longte01,oak,2000s,2003,RF,74,62
mabryjo01,oak,2000s,2002,LF,33,28
mabryjo01,oak,2000s,2002,RF,21,15
mclemma01,oak,2000s,2004,LF,1,0
mcmilbi01,oak,2000s,2001,LF,15,13
mcmilbi01,oak,2000s,2001,RF,2,1
mcmilbi01,oak,2000s,2003,LF,35,27
mcmilbi01,oak,2000s,2003,RF,1,0
mcmilbi01,oak,2000s,2004,LF,20,13
mcmilbi01,oak,2000s,2004,RF,1,0
murphdo01,oak,2000s,2008,LF,1,0
patteer01,oak,2000s,2008,LF,8,7
patteer01,oak,2000s,2009,CF,4,4
patteer01,oak,2000s,2009,LF,26,20
patteer01,oak,2000s,2009,RF,2,1
paytoja01,oak,2000s,2005,CF,25,21
paytoja01,oak,2000s,2005,LF,47,47
paytoja01,oak,2000s,2006,CF,46,44
paytoja01,oak,2000s,2006,LF,62,51
paytoja01,oak,2000s,2006,RF,45,41
piattad01,oak,2000s,2000,LF,8,7
piattad01,oak,2000s,2000,RF,22,18
piattad01,oak,2000s,2001,RF,32,26
piattad01,oak,2000s,2002,LF,40,29
piattad01,oak,2000s,2002,RF,12,6
piattad01,oak,2000s,2003,LF,32,24
piattad01,oak,2000s,2003,RF,7,4
santafp01,oak,2000s,2001,CF,5,4
santafp01,oak,2000s,2001,RF,1,0
scutama01,oak,2000s,2005,LF,2,1
scutama01,oak,2000s,2006,LF,2,0
scutama01,oak,2000s,2007,LF,6,1
scutama01,oak,2000s,2007,RF,4,1
singlch01,oak,2000s,2003,CF,102,82
singlch01,oak,2000s,2003,LF,4,1
singlch01,oak,2000s,2003,RF,8,3
stairma01,oak,2000s,2000,CF,1,0
stairma01,oak,2000s,2000,RF,102,96
stewash01,oak,2000s,2007,CF,6,3
stewash01,oak,2000s,2007,LF,139,128
sweenry01,oak,2000s,2008,CF,51,46
sweenry01,oak,2000s,2008,LF,13,2
sweenry01,oak,2000s,2008,RF,75,54
sweenry01,oak,2000s,2009,CF,57,53
sweenry01,oak,2000s,2009,LF,7,5
sweenry01,oak,2000s,2009,RF,85,63
swishni01,oak,2000s,2004,CF,1,0
swishni01,oak,2000s,2004,LF,12,11
swishni01,oak,2000s,2004,RF,4,3
swishni01,oak,2000s,2005,RF,121,115
swishni01,oak,2000s,2006,CF,1,0
swishni01,oak,2000s,2006,LF,79,71
swishni01,oak,2000s,2006,RF,1,0
swishni01,oak,2000s,2007,CF,59,57
swishni01,oak,2000s,2007,RF,57,46
thomach01,oak,2000s,2005,CF,9,1
thomach01,oak,2000s,2005,LF,13,8
thomach01,oak,2000s,2005,RF,8,3
valdema02,oak,2000s,2001,LF,7,4
walketo04,oak,2000s,2007,LF,1,0
watsoma02,oak,2000s,2005,LF,14,10
watsoma02,oak,2000s,2005,RF,3,2
allenbr01,oak,2010s,2011,1B,41,40
alonsyo01,oak,2010s,2016,1B,145,128
alonsyo01,oak,2010s,2016,3B,7,4
alonsyo01,oak,2010s,2017,1B,96,86
barrefr02,oak,2010s,2017,2B,10,7
barrefr02,oak,2010s,2017,SS,11,9
barrefr02,oak,2010s,2018,2B,26,16
barrefr02,oak,2010s,2018,SS,2,1
barrefr02,oak,2010s,2019,2B,17,14
barrefr02,oak,2010s,2019,SS,5,0
bartoda02,oak,2010s,2010,1B,157,155
bartoda02,oak,2010s,2011,1B,65,62
bartoda02,oak,2010s,2012,1B,43,33
bartoda02,oak,2010s,2013,1B,36,30
bartoda02,oak,2010s,2014,1B,30,15
blankky01,oak,2010s,2014,1B,17,12
brownse01,oak,2010s,2019,1B,4,1
butlebi03,oak,2010s,2015,1B,7,7
butlebi03,oak,2010s,2016,1B,22,14
callaal01,oak,2010s,2013,2B,32,30
callaal01,oak,2010s,2013,3B,9,4
callaal01,oak,2010s,2014,1B,23,17
callaal01,oak,2010s,2014,2B,46,41
callaal01,oak,2010s,2014,3B,19,16
canhama01,oak,2010s,2015,1B,75,57
canhama01,oak,2010s,2015,3B,1,0
canhama01,oak,2010s,2017,1B,3,0
canhama01,oak,2010s,2018,1B,15,9
canhama01,oak,2010s,2019,1B,15,11
cartech02,oak,2010s,2012,1B,55,51
chapmma01,oak,2010s,2017,3B,84,83
chapmma01,oak,2010s,2018,3B,145,144
chapmma01,oak,2010s,2019,3B,156,152
chaveer01,oak,2010s,2010,1B,1,0
coghlch01,oak,2010s,2016,2B,20,16
coghlch01,oak,2010s,2016,3B,17,15
davisik02,oak,2010s,2015,1B,65,61
donaljo02,oak,2010s,2012,1B,1,0
donaljo02,oak,2010s,2012,3B,71,71
donaljo02,oak,2010s,2012,C,3,3
donaljo02,oak,2010s,2013,1B,1,0
donaljo02,oak,2010s,2013,3B,155,156
donaljo02,oak,2010s,2013,SS,1,0
donaljo02,oak,2010s,2014,3B,150,146
drewst01,oak,2010s,2012,SS,39,39
ellisma01,oak,2010s,2010,2B,116,113
ellisma01,oak,2010s,2011,1B,2,2
ellisma01,oak,2010s,2011,2B,59,56
foxja02,oak,2010s,2010,3B,3,0
foxja02,oak,2010s,2010,C,8,7
freimna01,oak,2010s,2013,1B,59,42
freimna01,oak,2010s,2014,1B,33,24
garnedu01,oak,2010s,2017,C,18,15
healyry01,oak,2010s,2016,3B,72,72
healyry01,oak,2010s,2017,1B,39,38
healyry01,oak,2010s,2017,3B,34,31
herrmch01,oak,2010s,2019,C,25,23
hicksbr01,oak,2010s,2012,1B,1,1
hicksbr01,oak,2010s,2012,2B,1,1
hicksbr01,oak,2010s,2012,SS,19,16
hundlni01,oak,2010s,2019,C,30,23
ingebr01,oak,2010s,2012,3B,74,74
jacksco01,oak,2010s,2011,1B,50,43
jacksco01,oak,2010s,2011,3B,6,2
jasojo01,oak,2010s,2013,1B,1,0
jasojo01,oak,2010s,2013,C,48,42
jasojo01,oak,2010s,2014,C,54,47
kaaihki01,oak,2010s,2012,1B,22,21
kottage01,oak,2010s,2012,C,27,25
kouzmke01,oak,2010s,2010,3B,142,140
kouzmke01,oak,2010s,2011,3B,46,42
larisje01,oak,2010s,2010,1B,10,3
larisje01,oak,2010s,2010,3B,5,3
larocan01,oak,2010s,2011,1B,1,1
larocan01,oak,2010s,2011,2B,8,5
larocan01,oak,2010s,2011,3B,27,17
larocan01,oak,2010s,2011,SS,9,5
lawribr01,oak,2010s,2015,2B,42,40
lawribr01,oak,2010s,2015,3B,109,106
lowrije01,oak,2010s,2013,2B,24,23
lowrije01,oak,2010s,2013,SS,119,115
lowrije01,oak,2010s,2014,SS,130,129
lowrije01,oak,2010s,2016,2B,82,80
lowrije01,oak,2010s,2016,SS,2,0
lowrije01,oak,2010s,2017,2B,136,132
lowrije01,oak,2010s,2017,3B,1,0
lowrije01,oak,2010s,2018,2B,136,133
lowrije01,oak,2010s,2018,3B,14,14
lucrojo01,oak,2010s,2018,C,125,119
maxwebr01,oak,2010s,2016,C,29,25
maxwebr01,oak,2010s,2017,C,74,62
maxwebr01,oak,2010s,2018,C,16,16
moralke01,oak,2010s,2019,1B,26,23
mossbr01,oak,2010s,2012,1B,55,51
mossbr01,oak,2010s,2013,1B,111,88
mossbr01,oak,2010s,2013,3B,2,0
mossbr01,oak,2010s,2014,1B,67,54
muncyma01,oak,2010s,2015,1B,23,17
muncyma01,oak,2010s,2015,3B,16,10
muncyma01,oak,2010s,2016,2B,21,19
muncyma01,oak,2010s,2016,3B,1,1
murphse01,oak,2010s,2019,C,18,13
neusesh01,oak,2010s,2019,2B,20,13
neusesh01,oak,2010s,2019,3B,5,2
norride01,oak,2010s,2012,C,58,53
norride01,oak,2010s,2013,1B,1,0
norride01,oak,2010s,2013,C,91,71
norride01,oak,2010s,2014,C,114,93
olsonma02,oak,2010s,2017,1B,43,38
olsonma02,oak,2010s,2018,1B,162,152
olsonma02,oak,2010s,2019,1B,127,125
parrian01,oak,2010s,2014,2B,4,3
parrian01,oak,2010s,2014,3B,1,0
parrian01,oak,2010s,2014,SS,14,11
patteer01,oak,2010s,2010,2B,5,1
pennicl01,oak,2010s,2010,SS,156,147
pennicl01,oak,2010s,2011,SS,147,143
pennicl01,oak,2010s,2012,2B,32,26
pennicl01,oak,2010s,2012,SS,93,90
phegljo01,oak,2010s,2015,C,68,62
phegljo01,oak,2010s,2016,C,25,23
phegljo01,oak,2010s,2017,C,56,45
phegljo01,oak,2010s,2018,C,39,27
phegljo01,oak,2010s,2019,C,106,90
pindech01,oak,2010s,2016,2B,13,9
pindech01,oak,2010s,2016,SS,7,3
pindech01,oak,2010s,2017,2B,16,13
pindech01,oak,2010s,2017,SS,22,18
pindech01,oak,2010s,2018,1B,1,1
pindech01,oak,2010s,2018,2B,21,13
pindech01,oak,2010s,2018,3B,16,4
pindech01,oak,2010s,2018,SS,3,3
pindech01,oak,2010s,2019,1B,2,1
pindech01,oak,2010s,2019,2B,21,12
pindech01,oak,2010s,2019,3B,17,8
pindech01,oak,2010s,2019,SS,3,0
plouftr01,oak,2010s,2017,3B,52,47
powella01,oak,2010s,2010,1B,1,0
powella01,oak,2010s,2010,C,38,29
powella01,oak,2010s,2011,1B,1,1
powella01,oak,2010s,2011,C,33,30
profaju01,oak,2010s,2019,1B,1,1
profaju01,oak,2010s,2019,2B,124,114
puntoni01,oak,2010s,2014,2B,52,38
puntoni01,oak,2010s,2014,3B,2,0
puntoni01,oak,2010s,2014,SS,17,10
rosalad01,oak,2010s,2010,1B,7,3
rosalad01,oak,2010s,2010,2B,47,45
rosalad01,oak,2010s,2010,3B,5,5
rosalad01,oak,2010s,2010,SS,14,10
rosalad01,oak,2010s,2011,1B,5,4
rosalad01,oak,2010s,2011,2B,3,2
rosalad01,oak,2010s,2011,3B,6,5
rosalad01,oak,2010s,2011,SS,7,6
rosalad01,oak,2010s,2012,1B,7,3
rosalad01,oak,2010s,2012,2B,21,18
rosalad01,oak,2010s,2012,3B,3,1
rosalad01,oak,2010s,2012,SS,11,9
rosalad01,oak,2010s,2013,2B,13,0
rosalad01,oak,2010s,2013,3B,2,1
rosalad01,oak,2010s,2013,SS,36,33
rosalad01,oak,2010s,2017,2B,8,7
rosalad01,oak,2010s,2017,3B,4,1
rosalad01,oak,2010s,2017,SS,55,50
semiema01,oak,2010s,2015,SS,152,147
semiema01,oak,2010s,2016,SS,159,158
semiema01,oak,2010s,2017,SS,85,85
semiema01,oak,2010s,2018,SS,159,158
semiema01,oak,2010s,2019,SS,161,162
sizemsc01,oak,2010s,2011,2B,1,0
sizemsc01,oak,2010s,2011,3B,91,88
sogarer01,oak,2010s,2011,2B,3,3
sogarer01,oak,2010s,2011,3B,10,8
sogarer01,oak,2010s,2011,SS,14,8
sogarer01,oak,2010s,2012,2B,6,5
sogarer01,oak,2010s,2012,3B,14,12
sogarer01,oak,2010s,2012,SS,15,8
sogarer01,oak,2010s,2013,2B,113,98
sogarer01,oak,2010s,2013,SS,15,12
sogarer01,oak,2010s,2014,2B,102,80
sogarer01,oak,2010s,2014,SS,14,12
sogarer01,oak,2010s,2015,2B,96,87
sogarer01,oak,2010s,2015,3B,1,1
sogarer01,oak,2010s,2015,SS,17,14
suzukku01,oak,2010s,2010,C,123,121
suzukku01,oak,2010s,2011,C,129,127
suzukku01,oak,2010s,2012,C,75,72
tollest01,oak,2010s,2010,2B,4,2
tollest01,oak,2010s,2010,3B,6,5
tollest01,oak,2010s,2010,SS,11,5
valenda01,oak,2010s,2015,3B,45,45
valenda01,oak,2010s,2016,1B,18,15
valenda01,oak,2010s,2016,3B,68,67
vogtst01,oak,2010s,2013,C,44,40
vogtst01,oak,2010s,2014,1B,47,40
vogtst01,oak,2010s,2014,C,15,8
vogtst01,oak,2010s,2015,1B,25,20
vogtst01,oak,2010s,2015,C,100,89
vogtst01,oak,2010s,2016,1B,1,0
vogtst01,oak,2010s,2016,C,113,103
vogtst01,oak,2010s,2017,C,43,36
weeksje01,oak,2010s,2011,2B,96,96
weeksje01,oak,2010s,2012,2B,113,112
wendljo01,oak,2010s,2016,2B,28,24
zobribe01,oak,2010s,2015,2B,34,33
blankky01,oak,2010s,2014,RF,1,0
brownse01,oak,2010s,2019,LF,23,16
brugmja01,oak,2010s,2017,CF,40,37
brugmja01,oak,2010s,2017,LF,4,3
brugmja01,oak,2010s,2017,RF,1,0
burnsbi02,oak,2010s,2015,CF,125,118
burnsbi02,oak,2010s,2016,CF,69,63
burnsbi02,oak,2010s,2016,RF,4,4
canhama01,oak,2010s,2015,LF,58,48
canhama01,oak,2010s,2015,RF,3,1
canhama01,oak,2010s,2017,CF,19,16
canhama01,oak,2010s,2017,LF,20,12
canhama01,oak,2010s,2017,RF,22,16
canhama01,oak,2010s,2018,CF,62,53
canhama01,oak,2010s,2018,LF,51,28
canhama01,oak,2010s,2018,RF,10,8
canhama01,oak,2010s,2019,CF,56,55
canhama01,oak,2010s,2019,LF,10,8
canhama01,oak,2010s,2019,RF,27,25
carsoma01,oak,2010s,2010,CF,3,2
carsoma01,oak,2010s,2010,LF,6,1
carsoma01,oak,2010s,2010,RF,25,18
cartech02,oak,2010s,2010,LF,22,22
cespeyo01,oak,2010s,2012,CF,48,46
cespeyo01,oak,2010s,2012,LF,56,56
cespeyo01,oak,2010s,2013,CF,18,16
cespeyo01,oak,2010s,2013,LF,94,91
cespeyo01,oak,2010s,2014,CF,9,3
cespeyo01,oak,2010s,2014,LF,82,79
coghlch01,oak,2010s,2016,LF,4,2
coghlch01,oak,2010s,2016,RF,12,11
cowgico01,oak,2010s,2012,CF,15,12
cowgico01,oak,2010s,2012,LF,16,11
cowgico01,oak,2010s,2012,RF,8,5
crispco01,oak,2010s,2010,CF,73,73
crispco01,oak,2010s,2011,CF,133,130
crispco01,oak,2010s,2012,CF,97,94
crispco01,oak,2010s,2012,LF,16,15
crispco01,oak,2010s,2013,CF,110,107
crispco01,oak,2010s,2014,CF,111,101
crispco01,oak,2010s,2015,LF,37,27
crispco01,oak,2010s,2016,CF,36,34
crispco01,oak,2010s,2016,LF,58,51
custja01,oak,2010s,2010,LF,13,12
custja01,oak,2010s,2010,RF,3,2
daviskh01,oak,2010s,2016,LF,93,93
daviskh01,oak,2010s,2017,LF,116,115
daviskh01,oak,2010s,2018,LF,11,10
daviskh01,oak,2010s,2019,LF,4,4
davisra01,oak,2010s,2010,CF,83,74
davisra01,oak,2010s,2010,LF,47,33
davisra01,oak,2010s,2010,RF,27,26
davisra01,oak,2010s,2017,CF,79,62
davisra01,oak,2010s,2017,LF,19,9
davisra01,oak,2010s,2017,RF,3,2
deckeja01,oak,2010s,2017,CF,12,11
deckeja01,oak,2010s,2017,LF,1,1
deckeja01,oak,2010s,2017,RF,4,3
dejesda01,oak,2010s,2011,CF,8,6
dejesda01,oak,2010s,2011,RF,116,114
eibnebr01,oak,2010s,2016,CF,19,17
eibnebr01,oak,2010s,2016,LF,4,2
eibnebr01,oak,2010s,2016,RF,19,12
fowledu01,oak,2010s,2018,CF,57,44
fowledu01,oak,2010s,2018,LF,3,1
fowledu01,oak,2010s,2018,RF,3,0
foxja02,oak,2010s,2010,LF,9,6
fuldsa01,oak,2010s,2014,CF,22,21
fuldsa01,oak,2010s,2014,LF,26,15
fuldsa01,oak,2010s,2014,RF,13,10
fuldsa01,oak,2010s,2015,CF,43,35
fuldsa01,oak,2010s,2015,LF,57,31
fuldsa01,oak,2010s,2015,RF,16,9
gentrcr01,oak,2010s,2014,CF,50,35
gentrcr01,oak,2010s,2014,LF,17,10
gentrcr01,oak,2010s,2014,RF,29,13
gentrcr01,oak,2010s,2015,CF,8,7
gentrcr01,oak,2010s,2015,LF,13,4
gentrcr01,oak,2010s,2015,RF,6,5
gomesjo01,oak,2010s,2012,LF,39,25
gomesjo01,oak,2010s,2012,RF,3,3
gomesjo01,oak,2010s,2014,LF,19,14
grossga01,oak,2010s,2010,CF,10,10
grossga01,oak,2010s,2010,LF,44,21
grossga01,oak,2010s,2010,RF,50,21
grossro01,oak,2010s,2019,CF,1,1
grossro01,oak,2010s,2019,LF,112,89
grossro01,oak,2010s,2019,RF,20,13
hermije01,oak,2010s,2010,LF,1,0
hermije01,oak,2010s,2010,RF,21,16
herrmch01,oak,2010s,2019,LF,3,0
jacksco01,oak,2010s,2010,LF,16,15
jacksco01,oak,2010s,2011,LF,20,14
